ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3717,HM504724,07/28/2006 04:15:00 PM,015XX S CHRISTIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1021,010,24,29,01A,1154242,1892270,2006,11/17/2011 12:01:46 PM,41.86021450689642,-87.70929746035081,"(41.86021450689642, -87.70929746035081)"
3714,HM503614,07/27/2006 10:15:00 PM,014XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,21,71,01A,1167999,1848415,2006,11/17/2011 12:01:46 PM,41.7395858951597,-87.66006003909438,"(41.7395858951597, -87.66006003909438)"
3713,HM503578,07/27/2006 09:55:00 PM,002XX W 256,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0522,005,34,49,01A,1176328,1830701,2006,11/17/2011 12:01:46 PM,41.69079337727509,-87.63007409397535,"(41.69079337727509, -87.63007409397535)"
3716,HM501824,07/27/2006 09:41:00 PM,015XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1014,010,24,29,01A,1151914,1892424,2006,11/17/2011 12:01:46 PM,41.86068321527206,-87.71783895151421,"(41.86068321527206, -87.71783895151421)"
3711,HM497686,07/27/2006 04:15:00 PM,047XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0224,002,3,38,01A,1178440,1873546,2006,11/17/2011 12:01:46 PM,41.80831746437061,-87.62104341500924,"(41.80831746437061, -87.62104341500924)"
3712,HM501888,07/27/2006 05:45:00 AM,079XX S OGLESBY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0414,004,7,46,01A,1193276,1852931,2006,11/17/2011 12:01:46 PM,41.7513982025197,-87.56730297521712,"(41.7513982025197, -87.56730297521712)"
3710,HM501773,07/27/2006 02:47:00 AM,019XX W 48TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0915,009,20,61,01A,1164010,1872799,2006,11/17/2011 12:01:46 PM,41.806583597441666,-87.67399023305131,"(41.806583597441666, -87.67399023305131)"
3709,HM501315,07/26/2006 09:40:00 PM,040XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1149595,1897679,2006,11/17/2011 12:01:46 PM,41.87514885651578,-87.72621510801672,"(41.87514885651578, -87.72621510801672)"
3708,HM499162,07/26/2006 01:15:00 AM,027XX E 80TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0422,004,7,46,01A,1195604,1852486,2006,11/17/2011 12:01:46 PM,41.75011989457261,-87.55878683830973,"(41.75011989457261, -87.55878683830973)"
3707,HM496525,07/24/2006 06:17:00 PM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1121,011,27,23,01A,1152346,1905142,2006,11/17/2011 12:01:46 PM,41.89557426136064,-87.71591732768081,"(41.89557426136064, -87.71591732768081)"
3706,HM493341,07/23/2006 09:01:00 AM,019XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1333,013,27,28,01A,1163320,1900739,2006,11/17/2011 12:01:46 PM,41.883268299406275,-87.67573627934084,"(41.883268299406275, -87.67573627934084)"
3705,HM493180,07/23/2006 02:32:00 AM,028XX E 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,false,0421,004,7,43,01A,1196600,1853757,2006,11/17/2011 12:01:46 PM,41.75358295027019,-87.55509500436112,"(41.75358295027019, -87.55509500436112)"
3704,HM493090,07/23/2006 01:20:00 AM,056XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0824,008,14,63,01A,1156638,1866992,2006,11/17/2011 12:01:46 PM,41.79080040325791,-87.70118505586086,"(41.79080040325791, -87.70118505586086)"
3728,HM482320,07/22/2006 11:25:00 PM,027XX W 36TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0913,009,12,58,01A,1158628,1880709,2006,11/17/2011 12:01:46 PM,41.828401226350216,-87.69351368886204,"(41.828401226350216, -87.69351368886204)"
3703,HM492478,07/22/2006 06:13:00 PM,021XX W 53RD PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0915,009,16,61,01A,1162958,1869122,2006,11/17/2011 12:01:46 PM,41.79651553675844,-87.6779514555242,"(41.79651553675844, -87.6779514555242)"
3702,HM489117,07/21/2006 03:43:00 AM,117XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1169822,1826658,2006,11/17/2011 12:01:46 PM,41.67984200403465,-87.6540097254719,"(41.67984200403465, -87.6540097254719)"
3701,HM489098,07/21/2006 03:07:00 AM,006XX W 663,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0524,005,34,53,01A,1173738,1826990,2006,11/17/2011 12:01:46 PM,41.68066744307942,-87.63966563720832,"(41.68066744307942, -87.63966563720832)"
3700,HM486812,07/19/2006 11:42:00 PM,067XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,20,69,01A,1177931,1860161,2006,11/17/2011 12:01:46 PM,41.77159927655734,-87.62331572610971,"(41.77159927655734, -87.62331572610971)"
3698,HM364457,07/19/2006 10:50:00 PM,072XX S RIDGELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0324,003,8,43,01A,1189086,1857179,2006,11/17/2011 12:01:46 PM,41.763156434451986,-87.58252118242991,"(41.763156434451986, -87.58252118242991)"
3699,HM480363,07/19/2006 02:15:00 PM,044XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2313,019,46,3,01A,1168839,1929992,2006,11/17/2011 12:01:46 PM,41.96342222849794,-87.65462004819597,"(41.96342222849794, -87.65462004819597)"
3697,HM478600,07/16/2006 04:37:00 AM,031XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0823,008,15,66,01A,1156185,1861388,2006,11/17/2011 12:01:46 PM,41.77543133810071,-87.70299675024555,"(41.77543133810071, -87.70299675024555)"
3696,HM478344,07/16/2006 01:47:00 AM,132XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,0533,005,9,54,01A,1185503,1817636,2006,11/17/2011 12:01:46 PM,41.65473075402221,-87.59689286668204,"(41.65473075402221, -87.59689286668204)"
3695,HM478304,07/16/2006 01:02:00 AM,072XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0735,007,17,67,01A,1166644,1856397,2006,11/17/2011 12:01:46 PM,41.7615186097683,-87.66479732329661,"(41.7615186097683, -87.66479732329661)"
3694,HM478289,07/16/2006 12:31:00 AM,010XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151559,1906821,2006,11/17/2011 12:01:46 PM,41.900197108337906,-87.71876364143883,"(41.900197108337906, -87.71876364143883)"
3692,HM474626,07/14/2006 10:28:00 AM,074XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,0734,007,17,67,01A,1168325,1855453,2006,04/17/2013 11:29:11 AM,41.758892133279794,-87.65866343170352,"(41.758892133279794, -87.65866343170352)"
3693,HM474713,07/14/2006 10:15:00 AM,007XX W 725,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,3,61,01A,1172220,1869683,2006,11/17/2011 12:01:46 PM,41.79785618794291,-87.64397042466982,"(41.79785618794291, -87.64397042466982)"
3691,HM474070,07/13/2006 11:36:00 PM,015XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0614,006,21,71,01A,1167651,1847078,2006,11/17/2011 12:01:46 PM,41.73592443738363,-87.66137330612376,"(41.73592443738363, -87.66137330612376)"
3690,HM470074,07/12/2006 04:06:00 AM,078XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1182970,1852916,2006,11/17/2011 12:01:46 PM,41.75160262912008,-87.60506945222967,"(41.75160262912008, -87.60506945222967)"
3689,HM469541,07/11/2006 08:03:00 PM,029XX W 40TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,14,58,01A,1157247,1878007,2006,11/17/2011 12:01:46 PM,41.82101471605559,-87.69865372159687,"(41.82101471605559, -87.69865372159687)"
3688,HM468496,07/11/2006 03:00:00 PM,006XX N 634,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1122,011,27,23,01A,1151229,1904125,2006,11/17/2011 12:01:46 PM,41.89280549427309,-87.72004653594826,"(41.89280549427309, -87.72004653594826)"
3687,HM467256,07/10/2006 08:32:00 PM,063XX S CORNELL DR,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0331,003,5,42,01A,1188418,1863478,2006,01/09/2012 07:37:28 AM,41.78045738778058,-87.5847685445448,"(41.78045738778058, -87.5847685445448)"
3686,HM467149,07/10/2006 06:55:00 PM,031XX W WALNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1331,013,27,27,01A,1155185,1901417,2006,11/17/2011 12:01:46 PM,41.88529596922596,-87.70559037874169,"(41.88529596922596, -87.70559037874169)"
3685,HM418785,07/09/2006 06:05:00 PM,046XX N CLIFTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2311,019,46,3,01A,1167717,1930885,2006,11/17/2011 12:01:46 PM,41.96589696495963,-87.65871939017268,"(41.96589696495963, -87.65871939017268)"
3684,HM464254,07/09/2006 11:54:00 AM,0000X W 119TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,true,false,0522,005,9,53,01A,1178149,1826019,2006,11/17/2011 12:01:46 PM,41.67790428328222,-87.62354854060565,"(41.67790428328222, -87.62354854060565)"
3678,HM445290,07/08/2006 12:35:00 PM,017XX W 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0735,007,17,67,01A,1165815,1856244,2006,11/17/2011 12:01:46 PM,41.76111639637769,-87.66784003031609,"(41.76111639637769, -87.66784003031609)"
3680,HM461590,07/08/2006 06:34:00 AM,028XX N KEATING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1144266,1918828,2006,11/17/2011 12:01:46 PM,41.933285798451266,-87.74524892725786,"(41.933285798451266, -87.74524892725786)"
3682,HM461880,07/08/2006 04:19:00 AM,018XX N DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,014,26,22,01A,1152490,1911947,2006,11/17/2011 12:01:46 PM,41.91424497596018,-87.71520834995705,"(41.91424497596018, -87.71520834995705)"
3681,HM461626,07/08/2006 04:00:00 AM,029XX W FLETCHER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1411,014,33,21,01A,1155931,1920834,2006,11/17/2011 12:01:46 PM,41.93856283986085,-87.7023263508209,"(41.93856283986085, -87.7023263508209)"
3683,HM463502,07/08/2006 02:35:00 AM,014XX W 94TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2222,022,21,73,01A,1168136,1842439,2006,11/17/2011 12:01:46 PM,41.72318393020365,-87.65972944382857,"(41.72318393020365, -87.65972944382857)"
3679,HM460334,07/07/2006 02:14:00 PM,052XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0822,008,14,63,01A,1154638,1869699,2006,11/17/2011 12:01:46 PM,41.798268919839,-87.70844649840676,"(41.798268919839, -87.70844649840676)"
3675,HM459438,07/07/2006 02:43:00 AM,001XX S 142,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1115,011,28,26,01A,1148380,1898865,2006,11/17/2011 12:01:46 PM,41.8784268738288,-87.73064556124449,"(41.8784268738288, -87.73064556124449)"
3676,HM459587,07/07/2006 01:52:00 AM,097XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2213,022,21,73,01A,1169410,1840272,2006,11/17/2011 12:01:46 PM,41.71720990703727,-87.65512542175725,"(41.71720990703727, -87.65512542175725)"
3677,HM459623,07/07/2006 01:49:00 AM,094XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2222,022,21,73,01A,1169358,1842140,2006,11/17/2011 12:01:46 PM,41.72233710338228,-87.65526198950685,"(41.72233710338228, -87.65526198950685)"
3673,HM457184,07/06/2006 09:21:00 PM,016XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1012,010,24,29,01A,1149361,1891492,2006,11/17/2011 12:01:46 PM,41.858175534861616,-87.72723465331572,"(41.858175534861616, -87.72723465331572)"
3674,HM459044,07/06/2006 07:40:00 PM,103XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2232,022,34,49,01A,1173842,1836133,2006,11/17/2011 12:01:46 PM,41.70575494090145,-87.63901517284721,"(41.70575494090145, -87.63901517284721)"
3672,HM455355,07/05/2006 06:50:00 AM,064XX S HOYNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1163436,1861686,2006,11/17/2011 12:01:46 PM,41.776100172402685,-87.67640692483315,"(41.776100172402685, -87.67640692483315)"
3671,HM455301,07/05/2006 04:10:00 AM,052XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,16,61,01A,1167855,1869659,2006,11/17/2011 12:01:46 PM,41.7978852723183,-87.65997827669017,"(41.7978852723183, -87.65997827669017)"
4851876,HM454729,07/04/2006 08:27:03 PM,056XX S ELIZABETH ST,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,false,false,0713,007,16,67,01B,1168906,1867575,2006,09/05/2008 01:04:17 AM,41.79214388115414,-87.65618428518745,"(41.79214388115414, -87.65618428518745)"
3670,HM453490,07/04/2006 03:57:00 AM,014XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,false,false,1021,010,24,29,01A,1152897,1892856,2006,11/17/2011 12:01:46 PM,41.861849278074494,-87.71421912681888,"(41.861849278074494, -87.71421912681888)"
3669,HM453083,07/03/2006 10:39:00 PM,080XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0422,004,7,46,01A,1195949,1851847,2006,11/17/2011 12:01:46 PM,41.748357900286386,-87.55754374492457,"(41.748357900286386, -87.55754374492457)"
3668,HM451396,07/03/2006 03:57:00 AM,0000X E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1178196,1858667,2006,11/17/2011 12:01:46 PM,41.76749357302302,-87.62238960007474,"(41.76749357302302, -87.62238960007474)"
3667,HM451281,07/03/2006 01:44:00 AM,009XX W 938,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1924,019,44,6,01A,1169360,1921473,2006,11/17/2011 12:01:46 PM,41.94003443240379,-87.65295317206068,"(41.94003443240379, -87.65295317206068)"
3666,HM451000,07/02/2006 09:45:00 PM,009XX E 946,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0323,003,8,69,01A,1184036,1855525,2006,11/17/2011 12:01:46 PM,41.758737162257,-87.60108173508232,"(41.758737162257, -87.60108173508232)"
3665,HM449389,07/02/2006 01:08:00 AM,054XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0915,009,16,61,01A,1163990,1868510,2006,11/17/2011 12:01:46 PM,41.794814479649695,-87.67418421623869,"(41.794814479649695, -87.67418421623869)"
3664,HM447181,07/01/2006 01:55:00 AM,078XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0612,006,17,71,01A,1170960,1852987,2006,11/17/2011 12:01:46 PM,41.75206799582087,-87.6490781963017,"(41.75206799582087, -87.6490781963017)"
4835609,HM446769,06/30/2006 06:15:00 PM,007XX N ADA ST,0141,HOMICIDE,INVOLUNTARY MANSLAUGHTER,CHA APARTMENT,true,false,1324,013,27,24,01B,1167238,1905000,2006,01/13/2007 05:03:08 AM,41.89487750647603,-87.66122663556857,"(41.89487750647603, -87.66122663556857)"
3663,HM445941,06/30/2006 11:26:00 AM,019XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,1333,013,27,28,01A,1163320,1900739,2006,11/17/2011 12:01:46 PM,41.883268299406275,-87.67573627934084,"(41.883268299406275, -87.67573627934084)"
3662,HM444817,06/29/2006 06:57:00 PM,020XX W 69TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1164192,1858529,2006,11/17/2011 12:01:46 PM,41.767421055691585,-87.67372423818946,"(41.767421055691585, -87.67372423818946)"
3661,HM443007,06/29/2006 03:57:00 AM,084XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1181224,1849298,2006,11/17/2011 12:01:46 PM,41.74171481040705,-87.6115788654406,"(41.74171481040705, -87.6115788654406)"
3660,HM443007,06/28/2006 09:50:00 PM,084XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1181224,1849298,2006,11/17/2011 12:01:46 PM,41.74171481040705,-87.6115788654406,"(41.74171481040705, -87.6115788654406)"
3659,HM441456,06/28/2006 02:55:00 AM,028XX W WARREN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1331,013,2,27,01A,1157286,1900182,2006,11/17/2011 12:01:46 PM,41.88186457859358,-87.69790868602394,"(41.88186457859358, -87.69790868602394)"
3658,HM441215,06/27/2006 11:48:00 PM,025XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,26,24,01A,1159152,1908517,2006,11/17/2011 12:01:46 PM,41.90469842404116,-87.69082756724184,"(41.90469842404116, -87.69082756724184)"
3655,HM435683,06/25/2006 06:55:00 PM,078XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0612,006,17,71,01A,1168837,1852949,2006,11/17/2011 12:01:46 PM,41.75200978780175,-87.6568591397331,"(41.75200978780175, -87.6568591397331)"
3657,HM436673,06/25/2006 05:47:00 PM,083XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,0412,004,8,46,01A,1191127,1850298,2006,11/17/2011 12:01:46 PM,41.74422525155025,-87.57526288533992,"(41.74422525155025, -87.57526288533992)"
3656,HM435696,06/25/2006 07:56:00 AM,003XX S 330,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1124,011,28,27,01A,1156062,1898180,2006,11/17/2011 12:01:46 PM,41.876395672060596,-87.70245724563259,"(41.876395672060596, -87.70245724563259)"
3654,HM435531,06/25/2006 02:13:00 AM,012XX E 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,69,01A,1185651,1857477,2006,11/17/2011 12:01:46 PM,41.764055759396825,-87.59510154706648,"(41.764055759396825, -87.59510154706648)"
3653,HM432667,06/23/2006 03:24:00 PM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1152707,1905069,2006,11/17/2011 12:01:46 PM,41.89536680586137,-87.71459338405886,"(41.89536680586137, -87.71459338405886)"
3652,HM414502,06/22/2006 08:10:00 PM,014XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1149570,1892995,2006,11/17/2011 12:01:46 PM,41.862295897751686,-87.72642848738816,"(41.862295897751686, -87.72642848738816)"
3651,HM426867,06/20/2006 09:30:00 PM,011XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0724,007,17,68,01A,1170120,1860338,2006,11/17/2011 12:01:46 PM,41.772258371487005,-87.65194303569294,"(41.772258371487005, -87.65194303569294)"
3649,HM425187,06/20/2006 03:29:00 AM,046XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,25,01A,1145605,1900538,2006,11/17/2011 12:01:46 PM,41.88307080526984,-87.74079245908489,"(41.88307080526984, -87.74079245908489)"
3650,HM419168,06/20/2006 02:53:00 AM,056XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0715,007,15,67,01A,1164275,1867369,2006,11/17/2011 12:01:46 PM,41.791677431730186,-87.67317125043647,"(41.791677431730186, -87.67317125043647)"
3648,HM424209,06/19/2006 11:05:00 PM,070XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1188534,1858405,2006,11/17/2011 12:01:46 PM,41.766533887819556,-87.58450521442096,"(41.766533887819556, -87.58450521442096)"
3646,HM422694,06/18/2006 10:15:00 PM,029XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1411,014,35,21,01A,1155235,1919587,2006,11/17/2011 12:01:46 PM,41.93515501019207,-87.70491791834664,"(41.93515501019207, -87.70491791834664)"
3647,HM421271,06/18/2006 03:07:00 PM,003XX N 306,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,015,28,25,01A,1141283,1901529,2006,11/17/2011 12:01:46 PM,41.88587102457797,-87.75663881550405,"(41.88587102457797, -87.75663881550405)"
3645,HM421114,06/18/2006 02:04:00 AM,022XX W 21ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1223,012,25,31,01A,1161619,1889983,2006,11/17/2011 12:01:46 PM,41.853788424177026,-87.6822820072898,"(41.853788424177026, -87.6822820072898)"
3644,HM421044,06/18/2006 01:33:00 AM,037XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2524,025,35,22,01A,1150940,1915733,2006,11/17/2011 12:01:46 PM,41.92466461299698,-87.72080349022795,"(41.92466461299698, -87.72080349022795)"
3640,HM402598,06/17/2006 01:03:00 PM,043XX W CRYSTAL ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2534,025,37,23,01A,1147343,1908016,2006,11/17/2011 12:01:46 PM,41.903558146958254,-87.73421862989288,"(41.903558146958254, -87.73421862989288)"
3643,HM419129,06/17/2006 02:00:00 AM,006XX W 654,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,71,01A,1173238,1845938,2006,11/17/2011 12:01:46 PM,41.7326745978551,-87.64093820340474,"(41.7326745978551, -87.64093820340474)"
3642,HM418806,06/16/2006 10:40:00 PM,074XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,5,43,01A,1186783,1856174,2006,11/17/2011 12:01:46 PM,41.76045347350483,-87.5909937700263,"(41.76045347350483, -87.5909937700263)"
3639,HM370791,06/16/2006 10:30:00 PM,018XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153027,1891090,2006,11/17/2011 12:01:46 PM,41.85700059753715,-87.71378869408923,"(41.85700059753715, -87.71378869408923)"
3641,HM417982,06/16/2006 02:45:00 PM,003XX W 358,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0711,007,3,68,01A,1174610,1867184,2006,11/17/2011 12:01:46 PM,41.790945745218906,-87.63528035417737,"(41.790945745218906, -87.63528035417737)"
3638,HM416307,06/15/2006 06:55:00 PM,024XX W 110TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2212,022,19,75,01A,1161940,1831656,2006,11/17/2011 12:01:46 PM,41.693724339049176,-87.68272337134404,"(41.693724339049176, -87.68272337134404)"
3637,HM414793,06/15/2006 12:01:00 AM,012XX E 53RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,2131,002,4,41,01A,1185537,1870422,2006,11/17/2011 12:01:46 PM,41.7995806214902,-87.59511204179675,"(41.7995806214902, -87.59511204179675)"
3636,HM413597,06/14/2006 02:07:00 PM,061XX S FAIRFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0825,008,15,66,01A,1159064,1863516,2006,11/17/2011 12:01:46 PM,41.78121248196057,-87.69238443989121,"(41.78121248196057, -87.69238443989121)"
3635,HM408558,06/12/2006 03:36:00 AM,007XX E 756,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0234,002,20,40,01A,1182550,1865898,2006,11/17/2011 12:01:46 PM,41.78723624898308,-87.60620635068379,"(41.78723624898308, -87.60620635068379)"
3634,HM406698,06/11/2006 01:23:00 AM,049XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1533,015,24,25,01A,1143388,1897264,2006,11/17/2011 12:01:46 PM,41.87412826162754,-87.74901534467976,"(41.87412826162754, -87.74901534467976)"
3633,HM404411,06/10/2006 11:49:00 AM,030XX N KIMBALL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1412,014,35,21,01A,1153233,1920094,2006,11/17/2011 12:01:46 PM,41.93658629034407,-87.71226188331947,"(41.93658629034407, -87.71226188331947)"
3632,HM400689,06/10/2006 08:20:00 AM,043XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2534,025,37,23,01A,1147087,1908259,2006,11/17/2011 12:01:46 PM,41.904229866673795,-87.73515276050142,"(41.904229866673795, -87.73515276050142)"
3631,HM400931,06/08/2006 09:52:00 AM,007XX E 753,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,44,01A,1182846,1852758,2006,11/17/2011 12:01:46 PM,41.75117193972581,-87.60552874659065,"(41.75117193972581, -87.60552874659065)"
3630,HM400178,06/07/2006 09:14:00 PM,045XX W WILCOX ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1113,011,28,26,01A,1146300,1898996,2006,11/17/2011 12:01:46 PM,41.87882618021425,-87.73827961676362,"(41.87882618021425, -87.73827961676362)"
3629,HM398428,06/07/2006 01:38:00 AM,022XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1013,010,22,30,01A,1151096,1888916,2006,11/17/2011 12:01:46 PM,41.85107289382677,-87.72093350526396,"(41.85107289382677, -87.72093350526396)"
3628,HM345459,06/06/2006 08:56:00 AM,071XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1165884,1857022,2006,11/17/2011 12:01:46 PM,41.763249869639125,-87.66756507084291,"(41.763249869639125, -87.66756507084291)"
3627,HM395206,06/05/2006 04:03:00 PM,116XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1174428,1827957,2006,11/17/2011 12:01:46 PM,41.68330577129861,-87.6371112964935,"(41.68330577129861, -87.6371112964935)"
3626,HM394744,06/05/2006 11:44:00 AM,054XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0932,009,16,61,01A,1165572,1868355,2006,11/17/2011 12:01:46 PM,41.79435570784374,-87.6683874193422,"(41.79435570784374, -87.6683874193422)"
